Nama Cust,Tanggal,No PO,No Inv,No.,Kode Item,Nama Item,Jml,Satuan,Harga, Pot.  , Total , PPN , Total Akhir ,No FP,Ket
PT WANG SARIMULTI UTAMA,2/6/2026 21:21,PO20260100147,0545/JL/CKRG/0226,1,KRT03184,BOX W1 S W 479X285X217 - BOX W1,87.00,PCS,"5,200.00",0,"452,400.00"," 49,764.00 "," 502,164.00 ",04002600033525287,PO : PO20260100147 DO : DLV-2602063886 DLV-2602023761
PT WANG SARIMULTI UTAMA,2/6/2026 21:21,PO20260100147,0545/JL/CKRG/0226,2,KRT04064,GEN-2025-725816-PARTISI W1 10 HOLE,262.00,PCS,"2,400.00",0,"628,800.00"," 69,168.00 "," 697,968.00 ",04002600033525287,PO : PO20260100147 DO : DLV-2602063886 DLV-2602023761
PT WANG SARIMULTI UTAMA,2/6/2026 21:30,PO20260100208,0546/JL/CKRG/0226,1,KRT03489,KARTON BOX W20 690X400X420 - BOX W20,32.00,PCS,"18,200.00",0,"582,400.00"," 64,064.00 "," 646,464.00 ",04002600033525279,PO : PO20260100208 DO : DLV-2602063887 DLV-2602033794 DLV-2602023762
PT WANG SARIMULTI UTAMA,2/6/2026 21:30,PO20260100208,0546/JL/CKRG/0226,2,KRT02718,BOX W18 S W 547X269X223 - BOX W18,130.00,PCS,"5,300.00",0,"689,000.00"," 75,790.00 "," 764,790.00 ",04002600033525279,PO : PO20260100208 DO : DLV-2602063887 DLV-2602033794 DLV-2602023762
PT WANG SARIMULTI UTAMA,2/6/2026 21:30,PO20260100208,0546/JL/CKRG/0226,3,KRT02719,BOX W6 S W 370X220X130 - BOX W6,187.00,PCS,"4,000.00",0,"748,000.00"," 82,280.00 "," 830,280.00 ",04002600033525279,PO : PO20260100208 DO : DLV-2602063887 DLV-2602033794 DLV-2602023762
PT WANG SARIMULTI UTAMA,2/6/2026 21:30,PO20260100208,0546/JL/CKRG/0226,4,KRT03187,LAYER W18 520X260 MM - LAYER W18,350.00,PCS,"1,400.00",0,"490,000.00"," 53,900.00 "," 543,900.00 ",04002600033525279,PO : PO20260100208 DO : DLV-2602063887 DLV-2602033794 DLV-2602023762
PT WANG SARIMULTI UTAMA,2/6/2026 21:30,PO20260100208,0546/JL/CKRG/0226,5,KRT03186,LAYER W6 370X220 - LAYER W6,300.00,PCS,"1,000.00",0,"300,000.00"," 33,000.00 "," 333,000.00 ",04002600033525279,PO : PO20260100208 DO : DLV-2602063887 DLV-2602033794 DLV-2602023762
PT. SAKATA NIMOTECH INDONESIA,2/6/2026 21:41,PO0003202601120008,0549/JL/CKRG/0226,1,KRT04218,CARTON BOX S/B INNER,100.00,PCS,"5,000.00",0,"500,000.00"," 55,000.00 "," 555,000.00 ",04002600033525274,PO : PO0003202601120008 DO : DLV-2602063894
PT. SAKATA NIMOTECH INDONESIA,2/6/2026 21:41,PO0003202601120008,0549/JL/CKRG/0226,2,KRT04219,CARTON LAYER S/B,"4,500.00",PCS,700.00,0,"3,150,000.00"," 346,500.00 "," 3,496,500.00 ",04002600033525274,PO : PO0003202601120008 DO : DLV-2602063894
PT. SAKATA NIMOTECH INDONESIA,2/6/2026 21:41,PO0003202601120008,0549/JL/CKRG/0226,3,KRT04220,LAYER INNER RH/LH,250.00,PCS,"1,200.00",0,"300,000.00"," 33,000.00 "," 333,000.00 ",04002600033525274,PO : PO0003202601120008 DO : DLV-2602063894
PT. SAKATA NIMOTECH INDONESIA,2/6/2026 21:41,PO0003202601120008,0549/JL/CKRG/0226,4,KRT04032,PARTISI INNER HOLE 10,300.00,PCS,"1,200.00",0,"360,000.00"," 39,600.00 "," 399,600.00 ",04002600033525274,PO : PO0003202601120008 DO : DLV-2602063894
PT. SAKATA NIMOTECH INDONESIA,2/6/2026 21:41,PO0003202601120008,0549/JL/CKRG/0226,5,KRT03719,PARTISI INNER HOLE 15,100.00,PCS,"1,800.00",0,"180,000.00"," 19,800.00 "," 199,800.00 ",04002600033525274,PO : PO0003202601120008 DO : DLV-2602063894
PT. SAKATA NIMOTECH INDONESIA,2/6/2026 21:41,PO0003202601120008,0549/JL/CKRG/0226,6,KRT03720,PARTISI INNER HOLE 25,100.00,PCS,"2,000.00",0,"200,000.00"," 22,000.00 "," 222,000.00 ",04002600033525274,PO : PO0003202601120008 DO : DLV-2602063894
PT. SAKATA NIMOTECH INDONESIA,2/6/2026 21:41,PO0003202601120008,0549/JL/CKRG/0226,7,KRT04030,PARTISI OUTER HOLE 7 CTR,100.00,PCS,"1,200.00",0,"120,000.00"," 13,200.00 "," 133,200.00 ",04002600033525274,PO : PO0003202601120008 DO : DLV-2602063894
PT. SAKATA NIMOTECH INDONESIA,2/6/2026 21:41,PO0003202601120008,0549/JL/CKRG/0226,8,KRT04031,PARTISI OUTER HOLE 10,150.00,PCS,"2,400.00",0,"360,000.00"," 39,600.00 "," 399,600.00 ",04002600033525274,PO : PO0003202601120008 DO : DLV-2602063894
PT. SAKATA NIMOTECH INDONESIA,2/6/2026 21:41,PO0003202601120008,0549/JL/CKRG/0226,9,KRT02422,PARTISI OUTER HOLE 5 CTR LIPAT,300.00,PCS,"1,450.00",0,"435,000.00"," 47,850.00 "," 482,850.00 ",04002600033525274,PO : PO0003202601120008 DO : DLV-2602063894
PT. SAKATA NIMOTECH INDONESIA,2/6/2026 21:41,PO0003202601120008,0549/JL/CKRG/0226,10,KRT02323,PARTISI OUTER HOLE 5 SIDE (DOUBLE WALL),500.00,PCS,"2,300.00",0,"1,150,000.00"," 126,500.00 "," 1,276,500.00 ",04002600033525274,PO : PO0003202601120008 DO : DLV-2602063894
PT. SAKATA NIMOTECH INDONESIA,2/6/2026 21:41,PO0003202601120008,0549/JL/CKRG/0226,11,KRT04284,LAYER KARTON PERO,120.00,PCS,500.00,0,"60,000.00"," 6,600.00 "," 66,600.00 ",04002600033525274,PO : PO0003202601120008 DO : DLV-2602063894
PT. SAKATA NIMOTECH INDONESIA,2/6/2026 21:41,PO0003202601120008,0549/JL/CKRG/0226,12,KRT04099,PARTISI OC13D 4 HOLE,250.00,PCS,"1,600.00",0,"400,000.00"," 44,000.00 "," 444,000.00 ",04002600033525274,PO : PO0003202601120008 DO : DLV-2602063894
PT. SAKATA NIMOTECH INDONESIA,2/6/2026 21:41,PO0003202601120008,0549/JL/CKRG/0226,13,KRT04100,PARTISI OC13D 7 HOLE,250.00,PCS,"1,900.00",0,"475,000.00"," 52,250.00 "," 527,250.00 ",04002600033525274,PO : PO0003202601120008 DO : DLV-2602063894
PT. SAKATA NIMOTECH INDONESIA,2/6/2026 21:43,PO0003202601080004,0550/JL/CKRG/0226,1,KRT04217,"CARTON BOX S/B, SZ 480X283X160MM","2,500.00",PCS,"6,700.00",0,"16,750,000.00"," 1,842,500.00 "," 18,592,500.00 ",04002600033525275,PO : PO0003202601080004 DO : DLV-2602063896
CV. DAARUL HUDA TEKNIK,2/7/2026 9:04,DHT-2026.01.395,0554/JL/CKRG/0226,1,IMP3889,PARTISI B74 GBWT 40 HOLES UK 290 x 290 x  70MM,200.00,PCS,"74,000.00",0,"14,800,000.00"," 1,628,000.00 "," 16,428,000.00 ",04002600032290571,PO : DHT-2026.01.395 DO : DLV-2602073905
PT. GUNA BAKTI UNGGUL,2/7/2026 10:08,GBU/PO/C/01/2026/00047,0590/JL/CKRG/0226,1,KRT01304,MASTER BOX RANTANG FIESTA S/2 70X62X41.5 CM,50.00,PCS,"33,560.00",0,"1,678,000.00"," 184,580.00 "," 1,862,580.00 ",04002600040675331,PO : GBU/PO/C/01/2026/00047 DO : DLV-2602073904
PT. GUNA BAKTI UNGGUL,2/7/2026 11:37,GBU/PO/C/01/2026/00041,0591/JL/CKRG/0226,1,KRT01138,DUS SEALWARE BAHAMA M (SW 350) 78X73X45.5 CM,100.00,PCS,"36,500.00",0,"3,650,000.00"," 401,500.00 "," 4,051,500.00 ",04002600040675362,PO : GBU/PO/C/01/2026/00041 DO :DLV-2602073903
PT. GUNA BAKTI UNGGUL,2/7/2026 11:45,GBU/PO/C/01/2026/00039,0593/JL/CKRG/0226,1,KRT04917,"DUS SEALWARE ALISYA S 950ML UK 53,5X53,5X66 CM",100.00,PCS,"31,990.00",0,"3,199,000.00"," 351,890.00 "," 3,550,890.00 ",04002600040675431,PO : GBU/PO/C/01/2026/00039 DO : DLV-2602073902 DLV-2602053860 
PT. GUNA BAKTI UNGGUL,2/7/2026 11:45,GBU/PO/C/01/2026/00039,0593/JL/CKRG/0226,2,KRT04914,DUS SEALWARE ELIPSE S (SW 075) UK 78X55X47 CM,100.00,PCS,"28,850.85",0,"2,885,085.00"," 317,359.35 "," 3,202,444.35 ",04002600040675431,PO : GBU/PO/C/01/2026/00039 DO : DLV-2602073902 DLV-2602053860 
PT. GUNA BAKTI UNGGUL,2/7/2026 11:45,GBU/PO/C/01/2026/00039,0593/JL/CKRG/0226,3,KRT01823,"DUS SEALWARE ELSA XL (69,5X52X67 CM)",100.00,PCS,"31,626.00",0,"3,162,600.00"," 347,886.00 "," 3,510,486.00 ",04002600040675431,PO : GBU/PO/C/01/2026/00039 DO : DLV-2602073902 DLV-2602053860 
PT. GUNA BAKTI UNGGUL,2/7/2026 11:45,GBU/PO/C/01/2026/00039,0593/JL/CKRG/0226,4,KRT03417,"MASTER BOX SEALWARE SWEETY M (UK 69,5X34,5X83,5 CM)",75.00,PCS,"26,500.00",0,"1,987,500.00"," 218,625.00 "," 2,206,125.00 ",04002600040675431,PO : GBU/PO/C/01/2026/00039 DO : DLV-2602073902 DLV-2602053860 
PT. SIGMA PACK GEMILANG,2/7/2026 13:38,SPG-PO/460/XII-2025,0603/JL/CKRG/0226,1,KRT03547,CB.DPT-IC0G-M034 K200/M125/K200 B/F 570X190X190,370.00,PCS,"6,559.00",0,"2,426,830.00"," 266,951.30 "," 2,693,781.30 ",04002600040675335,PO : SPG-PO/460/XII-2025 DO : DLV-2602073898
PT. SIGMA PACK GEMILANG,2/7/2026 13:48,SPG-PO/036/I-2026,0605/JL/CKRG/0226,1,KRT03547,CB.DPT-IC0G-M034 K200/M125/K200 B/F 570X190X190,160.00,PCS,"6,559.00",0,"1,049,440.00"," 115,438.40 "," 1,164,878.40 ",04002600040675395,PO : SPG-PO/036/I-2026 DO : DLV-2602073900
PT. SIGMA PACK GEMILANG,2/7/2026 14:00,SPG-PO/024/I-2026,0606/JL/CKRG/0226,1,KRT03574,"KARTON BOX SUZUKI 14"" UK 395X395X190 K150/M125X3/K150 CB/F",270.00,PCS,"11,700.00",0,"3,159,000.00"," 347,490.00 "," 3,506,490.00 ",04002600040675305,PO : SPG-PO/024/I-2026 DO : DLV-2602073899
PT. SAMSUNG PRINT & PACK INDONESIA,2/7/2026 15:34,"01/SPPI/2025, 04/SPPI/2025",0524/JL/CKRG/0226,1,KRT05047,"COMM, CPC 1-5 UK 360X310X530 DOUBLE WALL K125/M125X4 GRAND BRASSERIE",250.00,PCS,"16,022.00",0,"4,005,500.00",0," 4,005,500.00 ",,PO : 1/SPPI/2026                            DO : DLV-2602063895
PT. SAMSUNG PRINT & PACK INDONESIA,2/7/2026 15:34,"01/SPPI/2025, 04/SPPI/2025",0524/JL/CKRG/0226,2,KRT05048,"COMM, CPC 1-1 UK 435X270X630 DOUBLE WALL K125/M125X4 ASORO",200.00,PCS,"18,705.00",0,"3,741,000.00",0," 3,741,000.00 ",,PO : 1/SPPI/2026                            DO : DLV-2602063895
PT. SAMSUNG PRINT & PACK INDONESIA,2/7/2026 15:34,"01/SPPI/2025, 04/SPPI/2025",0524/JL/CKRG/0226,3,KRT05049,"COMM, CPC 1-2 UK 460X345X360 DOUBLE WALL K125/M125X4 ASORO",67.00,PCS,"18,480.00",0,"1,238,160.00",0," 1,238,160.00 ",,PO : 1/SPPI/2026                            DO : DLV-2602063895
PT. SAMSUNG PRINT & PACK INDONESIA,2/7/2026 15:34,"01/SPPI/2025, 04/SPPI/2025",0524/JL/CKRG/0226,4,KRT05050,"COMM, CPC 1-3 UK 460X420X350 DOUBLE WALL K125/M125X4 ASORO",67.00,PCS,"20,160.00",0,"1,350,720.00",0," 1,350,720.00 ",,PO : 1/SPPI/2026                            DO : DLV-2602063895
PT. SAMSUNG PRINT & PACK INDONESIA,2/7/2026 15:34,"01/SPPI/2025, 04/SPPI/2025",0524/JL/CKRG/0226,5,KRT05051,"COMM, CPC 1-27  UK 435X270X720 DOUBLE WALL K125/M125X4 BUDDAKAN",100.00,PCS,"18,705.00",0,"1,870,500.00",0," 1,870,500.00 ",,PO : 1/SPPI/2026                            DO : DLV-2602063895
PT. SAMSUNG PRINT & PACK INDONESIA,2/7/2026 15:34,"01/SPPI/2025, 04/SPPI/2025",0524/JL/CKRG/0226,6,KRT05052,"COMM, CPC 1-32 UK 435X270X670 DOUBLE WALL K125/M125X4 PASTIS",80.00,PCS,"20,300.00",0,"1,624,000.00",0," 1,624,000.00 ",,PO : 1/SPPI/2026                            DO : DLV-2602063895
PT. SAMSUNG PRINT & PACK INDONESIA,2/7/2026 15:34,"01/SPPI/2025, 04/SPPI/2025",0524/JL/CKRG/0226,7,KRT05053,"COMM, CPC 1-4 UK 515X190X475 DOUBLE WALL K125/M125X4 PLUM BOTTOM",100.00,PCS,"13,904.00",0,"1,390,400.00",0," 1,390,400.00 ",,PO : 1/SPPI/2026                            DO : DLV-2602063895
PT. YAMATOGOMU INDONESIA,2/9/2026 8:17,26010059,0553/JL/CKRG/0226,1,KRT00319,KARTON BOX NS-6,500.00,PCS,"18,695.00",0,"9,347,500.00",0," 9,347,500.00 ",,PO : 26010059 DO : DLV-2602073908
PT. YAMATOGOMU INDONESIA,2/9/2026 8:17,26010059,0553/JL/CKRG/0226,2,KRT00318,KARTON BOX NS-10,200.00,PCS,"12,389.00",0,"2,477,800.00",0," 2,477,800.00 ",,PO : 26010059 DO : DLV-2602073908
PT. KARYA BUMIMAS PERSADA,2/9/2026 8:18,PO/KBP26-00057,0551/JL/CKRG/0226,1,KRT03902,BOX KLOSET JONGKOK ISI 3 EVOGLO (BBP-BOX-SX EVG),500.00,PCS,"24,960.00",0,"12,480,000.00"," 1,372,800.00 "," 13,852,800.00 ",04002600032119303,PO : PO/KBP26-00057                    DO : DLV-2602073909
PT. KARYA BUMIMAS PERSADA,2/9/2026 8:19,PO/KBP26-00040,0552/JL/CKRG/0226,1,KRT02188,BOX KLOSET JONGKOK ISI 3 ORTA (BBP-BOX-SX),500.00,PCS,"24,960.00",0,"12,480,000.00"," 1,372,800.00 "," 13,852,800.00 ",04002600032119304,PO : PO/KBP26-00040                    DO : DLV-2602073910
PT. KAWASAKI MOTOR INDONESIA,2/9/2026 10:19,C91120,0577/JL/CKRG/0226,1,KRT00175,CARTON BOX CB 25-D (K3110-0011),200.00,PCS,"2,222.00",0,"444,400.00"," 48,884.00 "," 493,284.00 ",04002600035935222,PO : C91120                                   DO : DLV-2602093914
PT. KAWASAKI MOTOR INDONESIA,2/9/2026 10:24,C90933,0578/JL/CKRG/0226,1,KRT00174,CARTON BOX CB 24-E (K3110-0012),400.00,PCS,"3,734.00",0,"1,493,600.00"," 164,296.00 "," 1,657,896.00 ",04002600035935213,PO : C90933                                   1.DLV-2602093913                       2.DLV-2602063862                       3.DLV-2602063883                       4.DLV-2602033776                       
PT. KAWASAKI MOTOR INDONESIA,2/9/2026 10:24,C90933,0578/JL/CKRG/0226,2,KRT00175,CARTON BOX CB 25-D (K3110-0011),260.00,PCS,"2,222.00",0,"577,720.00"," 63,549.20 "," 641,269.20 ",04002600035935213,PO : C90933                                   1.DLV-2602093913                       2.DLV-2602063862                       3.DLV-2602063883                       4.DLV-2602033776                       
PT. KAWASAKI MOTOR INDONESIA,2/9/2026 10:24,C90933,0578/JL/CKRG/0226,3,KRT00391,LAYER UK 1065X340X5 (K3140-0020),"2,000.00",PCS,"3,663.00",0,"7,326,000.00"," 805,860.00 "," 8,131,860.00 ",04002600035935213,PO : C90933                                   1.DLV-2602093913                       2.DLV-2602063862                       3.DLV-2602063883                       4.DLV-2602033776                       
PT. KAWASAKI MOTOR INDONESIA,2/9/2026 10:24,C90933,0578/JL/CKRG/0226,4,KRT02700,LAYER 1060X370X5 (K3140-0047),"2,000.00",PCS,"3,651.00",0,"7,302,000.00"," 803,220.00 "," 8,105,220.00 ",04002600035935213,PO : C90933                                   1.DLV-2602093913                       2.DLV-2602063862                       3.DLV-2602063883                       4.DLV-2602033776                       
PT. KAWASAKI MOTOR INDONESIA,2/9/2026 10:24,C90933,0578/JL/CKRG/0226,5,KRT04174,PARTISI SEAT ASSY FRONT LE500 PACKING (K9970-0009),102.00,PCS,"76,665.00",0,"7,819,830.00"," 860,181.30 "," 8,680,011.30 ",04002600035935213,PO : C90933                                   1.DLV-2602093913                       2.DLV-2602063862                       3.DLV-2602063883                       4.DLV-2602033776                       
PT. KAWASAKI MOTOR INDONESIA,2/9/2026 10:24,C90933,0578/JL/CKRG/0226,6,KRT04175,PARTISI SEAT ASSY REAR LE500 PACKING (K9970-0010),51.00,PCS,"42,617.00",0,"2,173,467.00"," 239,081.37 "," 2,412,548.37 ",04002600035935213,PO : C90933                                   1.DLV-2602093913                       2.DLV-2602063862                       3.DLV-2602063883                       4.DLV-2602033776                       
PT. KAWASAKI MOTOR INDONESIA,2/9/2026 10:27,C91022,0579/JL/CKRG/0226,1,KRT04025,BIG CARTON BOX 421X (NEW COM.SYMBOL) (K3120-0036),174.00,PCS,"48,700.00",0,"8,473,800.00"," 932,118.00 "," 9,405,918.00 ",04002600035935232,PO : C91022                                   1.DLV-2602093912                       2.DLV-2602043813                       3.DLV-2602033779                       4.DLV-2602023745                       
PT. KAWASAKI MOTOR INDONESIA,2/9/2026 10:27,C91022,0579/JL/CKRG/0226,2,KRT04026,BIG CARTON BOX LX140C (NEW COM.SYMBOL) PACKING (K3120-0032),77.00,PCS,"46,909.00",0,"3,611,993.00"," 397,319.23 "," 4,009,312.23 ",04002600035935232,PO : C91022                                   1.DLV-2602093912                       2.DLV-2602043813                       3.DLV-2602033779                       4.DLV-2602023745                       
PT. KAWASAKI MOTOR INDONESIA,2/9/2026 10:27,C91022,0579/JL/CKRG/0226,3,KRT04027,BIG CARTON BOX LX230 STD (NEW COM.SYMBOL) (K3120-0033),150.00,PCS,"53,750.00",0,"8,062,500.00"," 886,875.00 "," 8,949,375.00 ",04002600035935232,PO : C91022                                   1.DLV-2602093912                       2.DLV-2602043813                       3.DLV-2602033779                       4.DLV-2602023745                       
PT. KAWASAKI MOTOR INDONESIA,2/9/2026 10:27,C91022,0579/JL/CKRG/0226,4,KRT04028,BIG CARTON BX/BR 125 (NEW COM.SYMBOL) PACKING (K3120-0034),60.00,PCS,"55,000.00",0,"3,300,000.00"," 363,000.00 "," 3,663,000.00 ",04002600035935232,PO : C91022                                   1.DLV-2602093912                       2.DLV-2602043813                       3.DLV-2602033779                       4.DLV-2602023745                       
PT. KAWASAKI MOTOR INDONESIA,2/9/2026 10:29,C90674,0580/JL/CKRG/0226,1,KRT02658,CARTON BOX A-87 (NEW LOGO) (K3110-0064),310.00,PCS,"7,385.00",0,"2,289,350.00"," 251,828.50 "," 2,541,178.50 ",04002600035935217,PO : C90674                                   1.DLV-2602093917                       2.DLV-2602053846                       3.DLV-2602023750                       
PT. KAWASAKI MOTOR INDONESIA,2/9/2026 10:29,C90674,0580/JL/CKRG/0226,2,KRT00176,CARTON BOX CB 31-D (K3110-0008),12.00,PCS,"13,068.00",0,"156,816.00"," 17,249.76 "," 174,065.76 ",04002600035935217,PO : C90674                                   1.DLV-2602093917                       2.DLV-2602053846                       3.DLV-2602023750                       
PT. KAWASAKI MOTOR INDONESIA,2/9/2026 10:38,C90081,0581/JL/CKRG/0226,1,KRT00180,CARTON BOX CB 35-D (K3110-0010),100.00,PCS,"3,520.00",0,"352,000.00"," 38,720.00 "," 390,720.00 ",04002600035935212,PO : C90081                                  1.DLV-2602093916                       2.DLV-2602053845                       
PT. KAWASAKI MOTOR INDONESIA,2/9/2026 10:38,C90081,0581/JL/CKRG/0226,2,KRT00355,LAYER 1060X1060X7 (K3140-0043),500.00,PCS,"21,711.00",0,"10,855,500.00"," 1,194,105.00 "," 12,049,605.00 ",04002600035935212,PO : C90081                                  1.DLV-2602093916                       2.DLV-2602053845                       
PT WANG SARIMULTI UTAMA,2/9/2026 11:49,PO20260100208,0595/JL/CKRG/0226,1,KRT03185,LAYER W1 460X270 - LAYER W1,300.00,PCS,"1,200.00",0,"360,000.00"," 39,600.00 "," 399,600.00 ",04002600040675430,PO : PO20260100208 DO : DLV-2602093922
PT WANG SARIMULTI UTAMA,2/9/2026 11:52,PO20260100147,0596/JL/CKRG/0226,1,KRT03184,BOX W1 S W 479X285X217 - BOX W1,40.00,PCS,"5,200.00",0,"208,000.00"," 22,880.00 "," 230,880.00 ",04002600040675524,PO : PO20260100147 DO : DLV-2602093921
PT. EHWA INDONESIA,2/9/2026 13:12,PO2501-034,0560/JL/CKRG/0226,1,KRT02089,"OUTBOX DW47350 3"" 50PCS MP (PM2147)",50.00,PCS,"2,241.00",0,"112,050.00",0," 112,050.00 ",,PO : PO2510-026 PO2512-102       PO2601-028 PO2601-079              DO : DLV-2602093918
PT. EHWA INDONESIA,2/9/2026 13:12,PO2501-034,0560/JL/CKRG/0226,2,KRT02563,"BOSCH 4.5""-5"" 20PK OUT BOX FOR INDIVIDUAL BOX (PM2144)",100.00,PCS,"3,798.00",0,"379,800.00",0," 379,800.00 ",,PO : PO2510-026 PO2512-102       PO2601-028 PO2601-079              DO : DLV-2602093918
PT. EHWA INDONESIA,2/9/2026 13:12,PO2501-034,0560/JL/CKRG/0226,3,KRT01283,"HUSQVARNA 16"" OUTBOX 5PK 530X490X50MM (PM2163)",300.00,PCS,"13,871.00",0,"4,161,300.00",0," 4,161,300.00 ",,PO : PO2510-026 PO2512-102       PO2601-028 PO2601-079              DO : DLV-2602093918
PT. EHWA INDONESIA,2/9/2026 13:12,PO2501-034,0560/JL/CKRG/0226,4,KRT02883,"OUT BOX DIABLO 3"" IP 3 PCS PET 30% (PM2246)","1,500.00",PCS,"1,294.00",0,"1,941,000.00",0," 1,941,000.00 ",,PO : PO2510-026 PO2512-102       PO2601-028 PO2601-079              DO : DLV-2602093918
PT. EHWA INDONESIA,2/9/2026 13:12,PO2501-034,0560/JL/CKRG/0226,5,KRT02146,"BULK BOX 4,5"" (PM2002)",200.00,PCS,"4,375.00",0,"875,000.00",0," 875,000.00 ",,PO : PO2510-026 PO2512-102       PO2601-028 PO2601-079              DO : DLV-2602093918
PT. EHWA INDONESIA,2/9/2026 13:12,PO2501-034,0560/JL/CKRG/0226,6,KRT02465,"BULK BOX 4"" (PM2001)",400.00,PCS,"3,870.00",0,"1,548,000.00",0," 1,548,000.00 ",,PO : PO2510-026 PO2512-102       PO2601-028 PO2601-079              DO : DLV-2602093918
PT. EHWA INDONESIA,2/9/2026 13:12,PO2501-034,0560/JL/CKRG/0226,7,KRT01897,"BULK BOX 5"" (PM2003)",500.00,PCS,"4,932.00",0,"2,466,000.00",0," 2,466,000.00 ",,PO : PO2510-026 PO2512-102       PO2601-028 PO2601-079              DO : DLV-2602093918
PT. EHWA INDONESIA,2/9/2026 13:12,PO2501-034,0560/JL/CKRG/0226,8,KRT02563,"BOSCH 4.5""-5"" 20PK OUT BOX FOR INDIVIDUAL BOX (PM2144)",500.00,PCS,"3,798.00",0,"1,899,000.00",0," 1,899,000.00 ",,PO : PO2510-026 PO2512-102       PO2601-028 PO2601-079              DO : DLV-2602093918
PT. EHWA INDONESIA,2/9/2026 13:12,PO2501-034,0560/JL/CKRG/0226,9,KRT02731,"PEARL 4.5-5"" (PM2044)",300.00,PCS,"1,950.00",0,"585,000.00",0," 585,000.00 ",,PO : PO2510-026 PO2512-102       PO2601-028 PO2601-079              DO : DLV-2602093918
PT. EHWA INDONESIA,2/9/2026 13:12,PO2501-034,0560/JL/CKRG/0226,10,KRT01332,OUTBOX BOSCH 4.5 2PACK IP5PCS (PM2195),"1,050.00",PCS,"2,636.00",0,"2,767,800.00",0," 2,767,800.00 ",,PO : PO2510-026 PO2512-102       PO2601-028 PO2601-079              DO : DLV-2602093918
PT WANG SARIMULTI UTAMA,2/9/2026 13:24,PO20260100092,0600/JL/CKRG/0226,1,KRT03490,PARTISI W20 (9 HOLE) 650X280X400 - PARTISI 20 9 HOLE,3.00,SET,"13,400.00",0,"40,200.00"," 4,422.00 "," 44,622.00 ",04002600040675378,PO : PO20260100092 DO : PO20260100092
PT WANG SARIMULTI UTAMA,2/9/2026 13:24,PO20260100092,0600/JL/CKRG/0226,2,KRT03191,PARTISI W6 (3 HOLE) 370X220X125 - PARTISI W6 3 HOLE,48.00,PCS,"2,800.00",0,"134,400.00"," 14,784.00 "," 149,184.00 ",04002600040675378,PO : PO20260100092 DO : PO20260100092
PT. KAWASAKI MOTOR INDONESIA,2/9/2026 13:26,C90721,0582/JL/CKRG/0226,1,KRT00170,CARTON BOX CB 22-B (K3110-0003),150.00,PCS,"14,401.00",0,"2,160,150.00"," 237,616.50 "," 2,397,766.50 ",04002600035935231,PO : C90721                                   1.DLV-2602093915                       2.DLV-2602063868                       3.DLV-2602063882                       4.DLV-2602053842                       5.DLV-2602053856                       6.DLV-2601073357                       7.DLV-2602043815                       8.DLV-2602033777                       9.DLV-2602023747                       10.DLV-2602023749                      
PT. KAWASAKI MOTOR INDONESIA,2/9/2026 13:26,C90721,0582/JL/CKRG/0226,2,KRT00172,CARTON BOX CB 23-B (K3110-0005),110.00,PCS,"8,179.00",0,"899,690.00"," 98,965.90 "," 998,655.90 ",04002600035935231,PO : C90721                                   1.DLV-2602093915                       2.DLV-2602063868                       3.DLV-2602063882                       4.DLV-2602053842                       5.DLV-2602053856                       6.DLV-2601073357                       7.DLV-2602043815                       8.DLV-2602033777                       9.DLV-2602023747                       10.DLV-2602023749                      
PT. KAWASAKI MOTOR INDONESIA,2/9/2026 13:26,C90721,0582/JL/CKRG/0226,3,KRT00173,CARTON BOX CB 24-C (K3110-0007),150.00,PCS,"4,356.00",0,"653,400.00"," 71,874.00 "," 725,274.00 ",04002600035935231,PO : C90721                                   1.DLV-2602093915                       2.DLV-2602063868                       3.DLV-2602063882                       4.DLV-2602053842                       5.DLV-2602053856                       6.DLV-2601073357                       7.DLV-2602043815                       8.DLV-2602033777                       9.DLV-2602023747                       10.DLV-2602023749                      
PT. KAWASAKI MOTOR INDONESIA,2/9/2026 13:26,C90721,0582/JL/CKRG/0226,4,KRT00176,CARTON BOX CB 31-D (K3110-0008),100.00,PCS,"13,068.00",0,"1,306,800.00"," 143,748.00 "," 1,450,548.00 ",04002600035935231,PO : C90721                                   1.DLV-2602093915                       2.DLV-2602063868                       3.DLV-2602063882                       4.DLV-2602053842                       5.DLV-2602053856                       6.DLV-2601073357                       7.DLV-2602043815                       8.DLV-2602033777                       9.DLV-2602023747                       10.DLV-2602023749                      
PT. KAWASAKI MOTOR INDONESIA,2/9/2026 13:26,C90721,0582/JL/CKRG/0226,5,KRT00177,CARTON BOX CB 32-B (K3110-0004),250.00,PCS,"9,512.00",0,"2,378,000.00"," 261,580.00 "," 2,639,580.00 ",04002600035935231,PO : C90721                                   1.DLV-2602093915                       2.DLV-2602063868                       3.DLV-2602063882                       4.DLV-2602053842                       5.DLV-2602053856                       6.DLV-2601073357                       7.DLV-2602043815                       8.DLV-2602033777                       9.DLV-2602023747                       10.DLV-2602023749                      
